giniIndex,percentHsEdu,percentBachelorsEdu,medianHouseholdIncome,ueRate,uninsuredRate,medianAge
0.41249999,81.5,25.4,84405,7.8890924,9.8000002,34.700001
0.43579999,95.300003,44.299999,102722,3.3005211,4,47.599998
0.3802,94.199997,48.599998,122627,5.508338,2.5999999,42.599998
0.48010001,86.699997,27.700001,72569,4.3115125,6.5,35.799999
0.39910001,93.099998,38.900002,105011,4.0270176,2,44.700001
0.38049999,95.599998,44.400002,117313,4.5269017,4.9000001,44
0.39770001,92.800003,27.4,83000,3.4679089,3.0999999,42.099998
0.43309999,69.400002,13,74202,5.590714,15.2,32.599998
0.44679999,96.900002,58.700001,123152,6.3690476,2.2,46.799999
0.44980001,83.800003,33.5,82083,6.7875953,6.4000001,50.5
0.38820001,91.699997,31.4,97682,4.7924528,5.1999998,36.900002
0.44679999,98.199997,60,123333,5.9200487,2,46.299999
0.40830001,74.800003,16,68588,5.3416147,14.2,34.299999
0.4447,98,80.699997,207656,1.9922523,1.5,41.099998
0.4127,96.300003,47.700001,119503,4.7209492,2.4000001,47.400002
0.39719999,78.199997,18.700001,71418,6.7333031,9.8999996,36.799999
0.3908,92,34.099998,79302,5.2203183,4.5,39.200001
0.39480001,89.599998,28.1,86124,7.2858181,6.0999999,40.299999
0.39219999,95.300003,42.099998,119826,5.8746548,2.4000001,41.200001
0.40149999,95.5,45.799999,106854,5.270968,3.7,44.099998
0.5126,95,55.700001,111000,4.0268455,2,49.099998
0.4321,96.099998,62.5,147330,3.5501628,2.5999999,45.700001
0.42460001,93.400002,35.400002,102500,4.3137255,3.9000001,42.099998
0.37369999,91.699997,25.299999,97583,6.1977267,7.3000002,40.299999
0.36469999,98.699997,57.099998,135781,6.3157897,3.0999999,46
0.46849999,95.800003,52.700001,102455,5.1160588,2.9000001,45.5
0.35890001,95,32.799999,99308,5.9454994,4.4000001,42.299999
0.417,93.699997,29.200001,94595,6.5630398,4.5999999,42.200001
0.49259999,95,56.5,119133,4.1180029,3.2,46.299999
0.46619999,88.5,46,107221,5.8244553,9.1000004,40
0.49340001,96.099998,56.200001,119876,4.6445303,1.2,48.400002
0.35730001,87.900002,22.6,90966,3.5263157,8.5,41
0.4138,92.099998,37.900002,95975,3.9890642,2.5999999,43
0.40759999,91.800003,26.299999,94593,3.5246532,3.7,41.299999
0.45969999,97.699997,74.300003,166272,3.749259,2.3,44.099998
0.45199999,94.699997,44.5,100822,7.2118483,2.8,46.099998
0.42129999,94.099998,38.700001,103574,3.6801455,4.8000002,40.799999
0.35550001,91.599998,31.799999,108999,4.5928164,3.5999999,41.400002
0.382,89.199997,22.200001,84727,6.1662302,6.5999999,41.400002
0.41010001,95.5,40.799999,111189,3.6077864,2.5,44.299999
0.37009999,96.400002,42.599998,124220,4.7272725,2.7,42.799999
0.428,90.400002,26.4,82543,5.0558844,6.0999999,38.299999
0.37130001,97.800003,45.900002,120063,4.636076,1.3,41.099998
0.57480001,97.5,74,206250,3.0985916,3.7,49.700001
0.41760001,94.300003,42,112953,4.6296296,2.9000001,42.099998
0.37709999,94.099998,45.200001,120230,4.9939542,2.0999999,42.400002
0.46070001,97.800003,56.900002,122080,4.6582417,2.9000001,48.200001
0.41010001,94.300003,34.200001,89673,6.0659342,5.5999999,46.900002
0.5054,91.099998,51.099998,98750,4.6511626,1.7,47.5
0.55589998,93.900002,56.599998,122589,3.6775401,2.4000001,46.299999
0.44330001,86.300003,25.700001,70618,6.0771408,9.3999996,39.299999
0.37549999,91,34.400002,97068,5.1178708,4.0999999,42.099998
0.48469999,98,60.799999,106840,3.1277926,3.4000001,45.900002
0.3985,93.800003,35.099998,93677,5.9878464,6.3000002,38.299999
0.38710001,92.900002,29.4,91486,6.0984535,4.5999999,40.400002
0.49329999,93.900002,48.5,114423,4.527112,3.0999999,46.799999
0.4161,92.900002,47.200001,108679,5.3918991,1.6,44.900002
0.3531,96.5,43.299999,124861,5.0650988,2,43.200001
0.35969999,91,24.4,87379,5.0998096,5.8000002,38.700001
0.3179,96.599998,46.5,126625,4.7038326,2.4000001,40.099998
0.39539999,95.599998,49,122917,4.0162182,2.0999999,45.200001
0.37470001,96.099998,45.400002,108074,3.9717979,2.9000001,44.200001
0.42210001,94.800003,43.200001,81761,3.4225538,4.5,44.5
0.4197,97.099998,68.199997,135197,6.2427344,2.4000001,25.6
0.47260001,96.400002,65.900002,163801,3.4805682,2.8,43.299999
0.38010001,95.900002,48,125000,4.1303906,2.4000001,41.5
0.38550001,95.199997,42.5,126875,4.0992832,2.2,43.299999
,100,81,,12.968918,1.6,19.9
0.38170001,94.699997,37.400002,111581,4.6981816,4.0999999,43.400002
0.38080001,90.800003,33.900002,92500,8.9490118,5.8000002,46.900002
0.50370002,94.300003,65.5,166949,3.6783359,0.30000001,50.200001
0.41639999,82.800003,21.6,75350,8.6907587,10,32.400002
0.39739999,90.900002,34.299999,100245,4.4873862,5.9000001,44.5
0.4188,95.800003,62.299999,134375,4.2261214,2.2,44.5
0.47139999,96,59.099998,112153,2.6090343,4.5,46
0.4666,82.5,18.299999,59624,6.3364606,15,43.5
0.4914,93.699997,48.5,94185,0,8.6999998,56.400002
,100,0,,0,0,
0.57709998,91.699997,43,82188,2.2988505,13,54.299999
0.46599999,86,20.5,57933,7.3516121,7.8000002,50.099998
0.38589999,94,31.200001,100691,5.2270579,5.9000001,39.099998
0.4082,95.900002,46.200001,94228,5.1712561,4.4000001,52.200001
0.55940002,91.5,45.400002,94612,3.1513588,9.6999998,48.799999
0.43000001,92.400002,38,72566,7.4935403,4.9000001,61
0.40889999,96.400002,34.099998,102197,2.7913468,5.4000001,43
0.42770001,97.300003,44.599998,106563,4.0854225,4.8000002,48.099998
0.3962,95.5,38.900002,82446,3.2411408,4.5999999,45.700001
0.51300001,86.699997,36.200001,59254,6.9623809,11.6,52.799999
0.47679999,91.099998,33.599998,78284,2.4774776,15.5,43.599998
0.53890002,93,25.9,,0,0,53.099998
0.47029999,100,42.799999,84631,2.7444253,12.2,37.400002
0.4131,94.099998,36,103542,4.1020107,3.0999999,40.099998
0.40040001,84.199997,13.6,75093,6.147491,12.1,34.400002
0.37689999,89.400002,16.799999,66493,8.7651062,11.7,37.299999
0.49200001,93.900002,39.099998,81380,8.7205391,7.0999999,51.900002
0.3946,93.300003,28.700001,72635,8.0978184,5,43
0.41209999,94.199997,37.799999,87717,4.2455244,7.5,56
0.4102,90.800003,31.299999,62256,4.9388523,7.1999998,44.700001
0.39480001,97.099998,54.900002,66477,10.833333,2.9000001,56.900002
0.4628,95.199997,31.6,71125,6.3492064,3.8,64.400002
0.4646,94.099998,35.799999,87750,8.984375,21.700001,57
0.46900001,98.800003,68.199997,92750,0,3.9000001,55.5
0.42449999,100,45.200001,84375,7.3954983,5.3000002,54.799999
0.44690001,89.900002,22.5,61932,7.0282936,3,50
0.5862,100,82.900002,118250,0,0,63
0.51969999,94.800003,54.5,90833,3.0944195,12.7,46.099998
0.3937,98.900002,55.400002,81352,0,5.1999998,50.5
0.3179,100,71.900002,119583,0,0,61.299999
0.37439999,85.099998,18.200001,82378,5.6743655,7.4000001,35.5
0.57539999,94.300003,48.799999,82809,4.6485262,8.8999996,51.099998
0.46599999,100,17.299999,,62.921349,53.799999,55.900002
0.44659999,96.5,38.5,81654,3.1444583,5.5,52.200001
0.50080001,94.699997,45.400002,86083,1.8205462,11.2,40.900002
,100,100,,35.483871,11.9,19.799999
0.4513,100,56.799999,71875,10.714286,0,57.099998
0.57669997,97.099998,57.200001,115875,2.9523089,12.7,52.5
0.50639999,93.599998,46.599998,106354,9.7963142,7.5,53.900002
0.55110002,96.599998,45,84516,5.0632911,8,46.299999
0.36809999,90.900002,28.4,96574,4.9288063,3.8,38.200001
,,,,,,
0.35389999,93.099998,55.900002,103472,0,1.8,41.5
0.42030001,96,43.400002,93975,7.308743,3.5,42.200001
0.44940001,85.5,18.700001,49553,6.6060519,5.3000002,41.900002
0.42840001,91.400002,25.6,58684,5.7932849,3.4000001,42.900002
0.4118,96.599998,40.5,75809,0.9009009,0.30000001,50.5
0.38730001,93,30.700001,91075,2.8398058,2.7,46.299999
0.37920001,96.800003,48.700001,98600,4.0577097,1.7,45.700001
0.398,94.300003,37.900002,77157,5.5027623,3.4000001,40.900002
0.39579999,91.300003,32,50833,2.0997376,2.4000001,52.400002
0.33809999,90.900002,30,68807,3.5781543,5,45.099998
,,,,,,
0.39469999,95.699997,20.5,66548,8.1550798,5.5,45.700001
0.37180001,98.699997,58.099998,92159,6.640625,1.9,45
0.3416,93.199997,22,69338,3.4000001,3.8,40.599998
0.40880001,86.900002,43.599998,84342,4.1904764,6.5999999,50.5
0.3725,93.599998,22,43125,3.2608695,4.4000001,36.900002
0.36390001,91.900002,23.1,47738,1.5424165,4,57.599998
0.43830001,93.400002,32.099998,73521,6.4932022,7.1999998,47.700001
0.40270001,82.5,12.7,35921,2.7355623,2.0999999,45.299999
0.40630001,83.900002,16.6,41696,17.266188,7.8000002,41.099998
0.44620001,92,33.200001,63182,3.4825871,5.0999999,48.400002
0.3973,85.900002,8.6999998,40809,16.504854,32.299999,50.599998
0.27860001,91.199997,17.6,87566,4.207921,1.3,48.299999
0.3592,100,20.9,44583,6.034483,12.9,54.700001
0.4357,88.900002,26.4,48778,6.4961123,4.4000001,34.700001
0.1892,86.699997,3.5,51389,0,0,58.599998
0.29890001,90.900002,27,82692,4.4722719,0,36.299999
0.43650001,88.800003,27.5,53977,6.960557,5.4000001,39.700001
0.43309999,68.300003,15.2,64777,2.3854363,2.4000001,36.700001
0.3784,94.800003,28.299999,66579,7.1038251,9,44.299999
0.32879999,92.699997,24.5,85721,7.7940154,6.3000002,40.099998
0.4314,97.400002,67.699997,100677,4.5885911,1.2,42.299999
0.37040001,94,35.299999,84150,8.3154125,4.0999999,43.099998
0.33230001,92.599998,13.2,60625,1.9295301,1.1,48.700001
0.28780001,95.400002,22,82768,6.1946902,2.5999999,36.900002
0.3233,96.400002,32.200001,84091,3.4446764,3.5999999,48.599998
0.4756,97.699997,41.400002,71500,4.347826,6.9000001,49.400002
0.40400001,96.199997,46.099998,82378,2.5105443,2.0999999,44.400002
0.34150001,95.400002,20.5,72500,7.6923075,8.5,41.099998
0.37959999,100,47.700001,81607,7.4074073,9.3999996,34.299999
0.3529,82,14.2,44545,3.2679739,4.0999999,59.400002
0.39050001,95.5,50.900002,86892,3.1735342,3.8,41.299999
0.3976,94,16.200001,62284,6.5985131,4.3000002,45
0.35210001,97.199997,29.9,75909,0,0.69999999,49.099998
0.4709,88.099998,19.1,58673,7.1476288,6,44.200001
0.39590001,95.300003,7.0999999,38984,55.737705,10.8,36.099998
0.52999997,89.400002,23.700001,65433,8.0898876,2,47.200001
0.4364,83.800003,13.6,52375,10.958904,3.9000001,38.799999
0.43779999,83.800003,16.5,50156,7.7795787,14,34
0.42590001,91.900002,32.900002,71314,1.7832648,1.7,48.299999
0.39019999,90.300003,30.9,61922,2.5099075,10.6,48.900002
0.36410001,90.300003,17.4,57778,10.288582,13.5,48.799999
0.44159999,96.099998,54.200001,98716,3.6119404,6,43.200001
0.4391,84,15,40692,10.726708,7.5999999,42.900002
0.37490001,91.400002,22.4,72035,5.2434459,1.7,47.700001
0.42289999,97.900002,57.400002,64868,2.2710624,2.5999999,32.400002
0.22660001,98.199997,20,43710,7.8048782,9.3000002,32.900002
0.3874,94.5,23.6,57727,11.516854,5.5999999,51.599998
0.31189999,95.800003,6,73720,2.1241829,4.3000002,31.9
0.101,93.400002,50.799999,94904,0,0,54.299999
0.39390001,94.400002,22.1,49444,2.7360694,6.1999998,42.299999
0.42789999,95,16.1,32692,9.3085108,6.3000002,51.5
0.4154,83,17.6,51316,9.838275,7.6999998,45.5
0.33919999,92.900002,24.200001,81850,7.4685535,4,35.799999
0.43130001,88,22.700001,51022,5.9442229,7.9000001,41.099998
0.43399999,96.199997,45.299999,74688,3.8288288,3.9000001,50.5
0.4323,95.199997,21,66667,9.9099102,5.4000001,57
0.38620001,94.400002,41,76652,4.2956042,4.4000001,37.900002
0.30559999,100,55.400002,85682,0,5.5999999,70.099998
0.3752,90.800003,19.6,50278,10.259301,5.5,54
0.36539999,90.699997,18.5,55417,3.04248,6.5,46.599998
0.43689999,93.400002,32.400002,70042,3.3389852,3.9000001,40.099998
0.4152,90.599998,19.200001,49732,0.75757575,3.0999999,49.599998
0.3026,95.699997,20,79817,4.0598292,0.80000001,46.599998
0.4059,87.099998,18.799999,45188,9.338521,4.9000001,48.200001
0.3626,94.099998,26.5,82478,5.1138043,1.9,40.900002
0.41370001,73.699997,23,98220,0,3,42.599998
0.4621,86.099998,29,54015,7.0776258,6.8000002,36.900002
0.33759999,100,35.5,,5.2532835,0,48.200001
0.47119999,85,15,53750,5.2631578,1.8,43.599998
0.24590001,90.599998,8.8999996,49395,20,20.799999,43.599998
0.39160001,92.699997,20.299999,53269,5.5744061,7.1999998,41.099998
0.4172,96.400002,59.299999,102829,0.78125,3.8,51.900002
0.39559999,89.599998,20.299999,64213,6.3555913,5.6999998,39.099998
0.3901,89.300003,26.5,58036,4.519774,4.4000001,46.299999
0.38859999,91.599998,9.1000004,57750,7.7922077,45.299999,63.200001
0.32120001,92.800003,25.200001,94226,1.8495685,1.6,46.700001
0.3858,89.599998,22.299999,55179,2.4409449,9.5,43
0.4095,92.400002,33.700001,65591,5.7583776,4.9000001,40.5
0.3716,95.599998,37.900002,69375,3.0769231,3.8,48.799999
0.3664,97.400002,54,107302,2.0703933,0.40000001,44.700001
0.4269,87.5,20.799999,51417,10.42205,1.9,43.5
0.3224,77.900002,19.799999,66944,1.9011407,8.1999998,44.700001
0.43059999,94.699997,53.200001,83681,6.0532689,4.8000002,50.400002
0.36019999,95.599998,26.4,78942,0,3.4000001,41.700001
0.38530001,89.5,19.5,65890,2.7576199,4.6999998,43.700001
0.4039,92.300003,20.700001,49250,3.5035036,4.5,46.099998
0.40459999,87.300003,27.700001,68393,10.649819,7.3000002,36.799999
0.39919999,88.699997,20.6,59500,2.6345291,2,49.200001
0.3985,95.800003,32.200001,85458,2.1197298,1.5,40
0.50440001,97.199997,62.599998,86991,2.6296206,2.2,48.599998
0.47189999,93,21.5,66667,7.75,8.1000004,45.900002
0.20559999,100,16.5,78750,0,40.599998,34
0.34689999,77.5,8,65625,1.4851485,0.60000002,63
0.48629999,98.5,35.400002,,0,10.9,51.700001
0.41190001,85.800003,17.5,44659,8.1991215,9.1000004,42.200001
0.45500001,86.5,20,45650,8.8739748,8.3999996,50.400002
0.4481,96,21,63576,11.541633,6.3000002,47
0.33610001,93,28.9,95673,9.8265896,0,46.5
0.3809,88.800003,21.6,66231,8.9624271,5.1999998,41.599998
0.26629999,84,11.3,46176,17.045454,1.8,28.4
0.3477,91.699997,21.200001,80238,3.7477148,5,41.400002
0.40259999,88.900002,34.200001,,7.1428571,4.4000001,33.5
0.42390001,89,25.700001,50694,15.384615,6.4000001,52.200001
0.308,92.699997,23.6,75846,0,0,48.200001
0.3655,96.400002,12.5,58269,17.622952,3,54.5
0.4718,90.199997,31.200001,50669,6.9619126,5.6999998,33.599998
0.44620001,86.699997,17.5,45281,9.0716457,4.3000002,36.099998
0.3777,94.199997,20.299999,49875,8.847352,7.8000002,39.400002
0.42089999,91.199997,34.400002,76250,2.5573192,4.9000001,45
0.4122,94.5,24.200001,78472,2.0017407,5.4000001,39.299999
0.39210001,96.599998,51.700001,92852,4.8167849,1.2,46.299999
0.3558,97,31.200001,49732,8.26087,4.5,50.900002
0.4075,92.300003,29.4,65991,5.0902157,5.5,40.400002
0.44459999,90.099998,30.6,52363,5.7757759,5,38.900002
0.4312,84.900002,24.1,53125,24.440298,28.9,51.799999
0.43380001,85.099998,23.799999,83533,4.4633369,6.6999998,51.700001
0.4086,95.199997,23.299999,77396,7.5112109,2,47.200001
0.33469999,93.5,17.6,45500,11.111111,0,37
0.39739999,90.900002,35.5,19359,0,8.1000004,68.099998
0.40540001,94.599998,38.400002,91699,2.632993,3.5,40.900002
0.39610001,84.099998,23.200001,45488,6.0538116,6.5999999,47.400002
0.3946,93.300003,34.799999,82864,4.3230195,3.0999999,44.200001
0.47780001,85.400002,20.4,28857,9.9958868,10.3,32.799999
0.4639,94.699997,48.799999,55817,5.1719174,6.5999999,33.5
0.49070001,90.5,53.400002,50721,7.5293574,4.5,35.5
0.384,90.400002,30.4,64107,4.4498219,3.8,44
0.51529998,81.800003,16.9,31812,14.189013,10.7,30.1
0.51230001,77.900002,19.799999,12396,10.017889,11.4,52.099998
0.45590001,94.5,52.900002,60430,4.0396161,4.4000001,33.299999
0.42660001,86.699997,32.299999,49853,2.5978916,3.0999999,36.599998
0.53200001,92,43.299999,46712,4.5319853,8.8999996,31.1
0.44589999,94.900002,52.700001,100357,1.9903913,1.7,48
,100,0,,17.893064,4.5,19.6
0.3897,95.800003,35.799999,74199,5.1521268,3.8,42.400002
0.44580001,91.400002,29.4,61916,6.0194826,4.5999999,40
0.428,84.400002,21.5,48750,8.2747211,6.4000001,39.5
0.48649999,82.699997,26.700001,30625,7.4418607,7,35.400002
0.39579999,91.599998,24.700001,62977,6.8384905,3.5999999,43.200001
0.50050002,74.400002,12,22394,13.323124,9.8000002,28.9
0.43740001,86.5,31.1,48337,8.2410336,8.8000002,33.700001
0.41029999,96.199997,53.799999,101594,5.8002939,4,43.700001
0.45629999,86.699997,27.299999,51016,8.3784361,7.9000001,41.299999
0.58050001,94.099998,32.5,60625,8.4425039,10.6,45.900002
0.4452,97.199997,25.799999,48750,0,8.8999996,56.099998
0.60350001,92.099998,26.6,42153,13.441956,11.4,47.700001
0.47080001,89.5,34.5,37031,10.989011,5.5999999,58
0.4377,96.599998,69.400002,88906,11.904762,9.6999998,58.599998
0.4364,100,29.299999,58000,9.090909,7,56
0.22220001,98.400002,43.099998,84474,0,0,48.099998
0.34580001,81.599998,16.9,65676,15.476191,6.1999998,58.5
0.45109999,72.800003,14.7,38333,10.522443,4.5999999,44.799999
0.48789999,84.699997,18.799999,41264,10.685768,5.6999998,45.799999
0.14830001,87.699997,32.099998,25769,0,11.5,36.5
0.36840001,75.599998,0,79063,2.6936028,6.5,35.900002
0.41580001,93.099998,22.6,72727,0,24.799999,38.299999
0.38460001,95.400002,35.900002,51563,18.541033,12.6,39.799999
0.32679999,88.599998,68,100938,8.2251081,2.5999999,50.200001
0.4348,78.699997,26.9,53942,12.643678,1.1,61.599998
0.38420001,96,33.900002,81000,0,0,45.5
0.4774,92.099998,22,43789,9.4306049,3,44.599998
0.37670001,94.900002,47.900002,68750,13.675214,7.0999999,65
0.5061,100,43.099998,92262,0,4.0999999,34.900002
0.39910001,79.900002,15.9,46037,11.310541,11.4,38.900002
0.30149999,95.199997,28.299999,88750,16.513762,0,49.099998
0.32179999,95.099998,31.4,52483,8.2474222,13,56.599998
0.42449999,97.5,35.400002,38605,4.1474652,11.2,39.799999
0.34380001,76.099998,9.6000004,52969,11.382113,13.8,45.299999
0.40349999,100,73,138134,18.76923,11.5,49
0.48010001,83.400002,11.1,31905,16.615385,3.0999999,52.400002
0.31459999,96.900002,22.700001,58958,0.60606062,6.4000001,47.099998
0.2649,100,17.9,,0,0,52.900002
0.27070001,68.400002,44.700001,,0,18.799999,37.200001
0.31670001,89.5,19.1,41705,0,13.7,53.700001
0.45559999,92.699997,31.9,59250,10.047522,8,47.200001
0.138,100,100,,0,0,56.799999
0.51819998,95.300003,44.200001,35273,8.7719297,4.3000002,60
0.45950001,95.5,41.5,85781,7.0599165,1.9,53
0.42809999,99.199997,28.6,53750,1.438849,7.9000001,55.200001
0.39449999,89.400002,20.200001,57328,12.84303,7.0999999,46.5
0.54299998,100,63.900002,109531,12.109375,13.3,62.099998
0.47440001,89.099998,22.4,44500,9.3818178,4.3000002,49.700001
0.0363,100,40.400002,,,0,75
0.3267,83.300003,16.799999,64963,0.88495576,9.3000002,37.299999
0.3996,83.599998,20.1,29583,13.043478,17.6,47.099998
0.086599998,85.199997,0,35755,0,48.099998,31.799999
0.31099999,88.800003,19.5,70313,0,4.9000001,46.5
0.43759999,79.800003,24.700001,41736,3.137255,8,57.200001
0.30399999,76.900002,8.6999998,46198,16.949152,8.8999996,32.200001
0.574,83.699997,39.799999,34583,15.151515,10.1,55.700001
0.39340001,86.800003,18.200001,52798,7.7526989,8.1000004,45.299999
0.44819999,82.300003,27.799999,39213,0,0,63.700001
0.36669999,91.599998,0,25809,19.402985,11.7,39.099998
0.3969,90.199997,43.099998,64120,5.4730983,7.4000001,49.200001
0.36700001,94.199997,36.700001,72125,8.3056479,13.7,46.099998
0.5036,96.5,40.900002,40256,6.3157897,28.700001,59.200001
0.3513,97.099998,38.799999,57404,6.6666665,9.1999998,57.799999
0.37169999,93.800003,26.1,68893,0.87163234,6,48.599998
0.48320001,89.599998,19.200001,48750,16.359919,14.5,57.299999
0.34079999,84.599998,15.8,49500,2.2580645,7.6999998,49.599998
0.3682,98.199997,51.599998,47375,10.077519,3.5999999,37.799999
0.3874,82.400002,0,,0,0,42.400002
0.38960001,94.099998,22.299999,54318,9.6304588,9.5,46.5
0.35139999,100,40.400002,75125,0,0,40.400002
0.41620001,93.599998,30.4,45486,6.170886,8.8999996,46.099998
0.38010001,100,6.3000002,,0,0,59.200001
0.42519999,91.199997,26.1,58478,7.4900398,6.8000002,43.5
0.3714,87.199997,23.1,68472,14.114114,14.1,57.099998
0.4474,83.300003,33.599998,56053,3.9948454,3.7,44.200001
0.2507,63.200001,2.5,41220,0,0,53
0.48750001,83.699997,15.9,,0,0,68.400002
0.3705,92.300003,44.799999,60517,9.5416975,6.1999998,52.400002
0.34150001,96.300003,21.799999,54918,1.3079667,5,49.299999
0.38789999,97.199997,44.900002,93011,2.8004668,4.6999998,46.799999
0.42989999,92.099998,26.4,64699,0.85042518,5.4000001,41.200001
0.36500001,76,2.3,78649,12.068966,18.6,39.599998
,100,48.099998,,0,0,
0.51319999,94,34.599998,62868,8.1845236,8,51.299999
0.29980001,96.699997,23.1,50455,12.5,1.2,62.799999
0.1831,83.599998,53.700001,88173,0,0,28.6
0.33379999,98,56.5,65913,12.266666,4,48.900002
0.37239999,95.300003,49,130750,4,0,52
0.50569999,89.599998,22.5,57045,2.7960527,7.5999999,58.299999
0.50209999,97.199997,57,72722,6.2599683,3.3,55.400002
0.53200001,85.099998,30.1,64250,8.4598694,0.89999998,38.799999
0.40979999,89.5,26.4,76034,9.0497742,4.5,48.799999
0.56940001,85,36.799999,65104,7.3964496,8.3000002,55.700001
0.29030001,100,59.599998,145833,5.3054662,4.1999998,19.799999
0.4598,84.099998,46.400002,73250,5.5172415,18.4,25.9
0.45339999,90.699997,33,73396,7.7185588,6.1999998,39.5
0.1185,100,0,,0,0,58.900002
0.32820001,87.199997,30,65660,0,0,49.099998
0.45500001,96.099998,47.400002,104621,6.8985848,1.3,48.799999
0.45719999,91.699997,32.200001,55976,9.2105265,8.5,50.799999
0.51859999,88,29,71435,2.6722925,1.9,56.799999
0.41659999,92,24.6,44833,0,2.9000001,39
0.42120001,94.599998,47.5,76506,6.017808,3.0999999,42.700001
0.42629999,94,47.400002,102386,2.4669073,4.5999999,42.799999
